Frame Number,hip,ra,dec,mag,parallax,B_V,Spectral_type,size,Frame Boundaries
 [141.87192641   6.00886724]
 [141.88717975   5.50909996]
 [140.88764519   5.47859328]]"
270,Celestial_data for frame:,      ,Sun,"(np.float64(21.87687808748904), np.float64(-12.729549949911888))",moon,"(np.float64(11.466591742633572), np.float64(2.9834513857729443))"
270,Diffused UV data in frame (Total_photons):,      ,1100A,24892.930750000003,1500A,17128.30281,2300A,13336.652271000003
271,46437,142.06049395,5.90496087,7.51,5.77,0.013,K0          ,4.98,"[[141.49280706   5.99745779]
 [142.49237414   6.02687996]
 [142.50708522   5.52709642]
 [141.50751815   5.49767425]]"
271,46580,142.4796666,5.654867,7.2,78.87,0.014,K3V         ,5.6,"[[141.49280706   5.99745779]
 [142.49237414   6.02687996]
 [142.50708522   5.52709642]
 [141.50751815   5.49767425]]"
271,Celestial_data for frame:,      ,Sun,"(np.float64(21.876885605333637), np.float64(-12.729510360626964))",moon,"(np.float64(11.466674456044785), np.float64(2.9827784419217265))"
271,Diffused UV data in frame (Total_photons):,      ,1100A,23168.193760000002,1500A,14669.589255999997,2300A,13999.133850999999
272,46580,142.4796666,5.654867,7.2,78.87,0.014,K3V         ,5.6,"[[142.1132615    6.01588408]
 [143.11286001   6.04421821]
 [143.12702708   5.54441896]
 [142.12742857   5.51608482]]"
272,Celestial_data for frame:,      ,Sun,"(np.float64(21.876893123175552), np.float64(-12.729470771295777))",moon,"(np.float64(11.466757169206454), np.float64(2.982105497848021))"
272,Diffused UV data in frame (Total_photons):,      ,1100A,28461.66657999999,1500A,19024.23704,2300A,12281.543940000003
273,46834,143.15847936,5.87818818,9.06,12.71,0.015,G0          ,1.879999999999999,"[[142.73374878   6.03363709]
 [143.73337763   6.06087981]
 [143.74699899   5.56106539]
 [142.74737014   5.53382267]]"
273,Celestial_data for frame:,      ,Sun,"(np.float64(21.8769006410148), np.float64(-12.729431181918338))",moon,"(np.float64(11.466839882119082), np.float64(2.9814325535467714))"
273,Diffused UV data in frame (Total_photons):,      ,1100A,21670.859216999997,1500A,16440.666739000004,2300A,9240.323787999998
274,47130,144.05394526,5.71803293,9.6,2.5,0.107,M2          ,0.8000000000000007,"[[143.35426998   6.05071479]
 [144.35392806   6.07686283]
 [144.36700209   5.57703379]
 [143.367344     5.55088575]]"
274,Celestial_data for frame:,      ,Sun,"(np.float64(21.876908158851368), np.float64(-12.729391592494625))",moon,"(np.float64(11.466922594782382), np.float64(2.980759609021139))"
274,Diffused UV data in frame (Total_photons):,      ,1100A,22129.321607,1500A,15869.921301000002,2300A,8683.326151000001
275,47130,144.05394526,5.71803293,9.6,2.5,0.107,M2          ,0.8000000000000007,"[[143.97482618   6.06711519]
 [144.97451238   6.09216543]
 [144.98703749   5.59232234]
 [143.9873513    5.5672721 ]]"
275,Celestial_data for frame:,      ,Sun,"(np.float64(21.876915676685257), np.float64(-12.729352003024657))",moon,"(np.float64(11.46700530719673), np.float64(2.980086664271145))"
275,Diffused UV data in frame (Total_photons):,      ,1100A,19084.11747000001,1500A,20078.18639,2300A,10008.892944
276,Empty frame,,,,,,,,[144.59541094   6.08283623]
276,Celestial_data for frame:,      ,Sun,"(np.float64(21.87692319451647), np.float64(-12.729312413508431))",moon,"(np.float64(11.467088019361913), np.float64(2.9794137192959314))"
276,Diffused UV data in frame (Total_photons):,      ,1100A,25822.93364,1500A,17107.1145,2300A,10833.308082000001
277,47639,145.69579002,5.83485856,9.15,9.29,0.495,F8          ,1.6999999999999993,"[[145.2160253    6.09787608]
 [146.2157643    6.12072185]
 [146.22718719   5.62085235]
 [145.22744819   5.59800658]]"
277,Celestial_data for frame:,      ,Sun,"(np.float64(21.876930712345015), np.float64(-12.729272823945948))",moon,"(np.float64(11.4671707312781), np.float64(2.978740774096441))"
277,Diffused UV data in frame (Total_photons):,      ,1100A,24387.199399999998,1500A,16001.206910000003,2300A,11401.286027000004
278,Empty frame,,,,,,,,[145.83667027   6.11223301]
278,Celestial_data for frame:,      ,Sun,"(np.float64(21.87693823017088), np.float64(-12.7292332343372))",moon,"(np.float64(11.467253442944989), np.float64(2.978067828673614))"
278,Diffused UV data in frame (Total_photons):,      ,1100A,20423.704019999997,1500A,14780.345016999996,2300A,10808.576740000002
279,Empty frame,,,,,,,,[146.45733938   6.12590521]
279,Celestial_data for frame:,      ,Sun,"(np.float64(21.876945747994064), np.float64(-12.729193644682194))",moon,"(np.float64(11.467336154363037), np.float64(2.977394883027452))"
279,Diffused UV data in frame (Total_photons):,      ,1100A,19924.75337,1500A,14654.690460000002,2300A,9659.449008
280,Empty frame,,,,,,,,[147.07803361   6.13889109]
280,Celestial_data for frame:,      ,Sun,"(np.float64(21.87695326581457), np.float64(-12.729154054980926))",moon,"(np.float64(11.467418865532116), np.float64(2.976721937157006))"
280,Diffused UV data in frame (Total_photons):,      ,1100A,24377.066749999998,1500A,15717.928709999998,2300A,13925.221870000001
281,48519,148.42886212,5.95856912,5.9,2.33,0.012,M2III       ,8.2,"[[147.69875395   6.15118917]
 [148.69858456   6.16959427]
 [148.70778711   5.66967896]
 [147.7079565    5.65127386]]"
281,Celestial_data for frame:,      ,Sun,"(np.float64(21.87696078363241), np.float64(-12.729114465233403))",moon,"(np.float64(11.4675015764522), np.float64(2.9760489910635486))"
281,Diffused UV data in frame (Total_photons):,      ,1100A,22084.584450000002,1500A,15523.759340000002,2300A,11219.014907
282,48519,148.42886212,5.95856912,5.9,2.33,0.012,M2III       ,8.2,"[[148.31949387   6.16279787]
 [149.3193444    6.18008697]
 [149.32798895   5.68016171]
 [148.32813842   5.66287261]]"
282,Celestial_data for frame:,      ,Sun,"(np.float64(21.87696830144756), np.float64(-12.72907487543962))",moon,"(np.float64(11.467584287123138), np.float64(2.975376044748031))"
282,Diffused UV data in frame (Total_photons):,      ,1100A,25018.92146999999,1500A,17711.34127,2300A,13659.524051
283,48918,149.68707577,6.11474633,7.31,3.99,0.009,K0          ,5.380000000000001,"[[148.94025432   6.17371588]
 [149.94012356   6.18988691]
 [149.94820907   5.68995229]
 [148.94833983   5.67378126]]"
283,Celestial_data for frame:,      ,Sun,"(np.float64(21.876975819260043), np.float64(-12.729035285599577))",moon,"(np.float64(11.467666997545297), np.float64(2.974703098210575))"
283,Diffused UV data in frame (Total_photons):,      ,1100A,27260.404789999993,1500A,17609.64059,2300A,15153.084879999997
284,48918,149.68707577,6.11474633,7.31,3.99,0.009,K0          ,5.380000000000001,"[[149.56103625   6.18394194]
 [150.56092297   6.19899295]
 [150.56844848   5.69904959]
 [149.56856176   5.68399857]]"
284,49104,150.32698989,5.84994165,8.85,20.03,0.021,K           ,2.3000000000000007,"[[149.56103625   6.18394194]
 [150.56092297   6.19899295]
 [150.56844848   5.69904959]
 [149.56856176   5.68399857]]"
284,Celestial_data for frame:,      ,Sun,"(np.float64(21.876983337069845), np.float64(-12.728995695713277))",moon,"(np.float64(11.467749707718536), np.float64(2.974030151450914))"
284,Diffused UV data in frame (Total_photons):,      ,1100A,23474.34594500001,1500A,15912.718450000002,2300A,12312.319979000005
285,49104,150.32698989,5.84994165,8.85,20.03,0.021,K           ,2.3000000000000007,"[[150.18183309   6.19347473]
 [151.18173608   6.20740395]
 [151.18870068   5.70745246]
 [150.1887977    5.69352324]]"
285,49342,151.09751524,6.0111878,9.33,4.6,0.003,F0          ,1.3399999999999999,"[[150.18183309   6.19347473]
 [151.18173608   6.20740395]
 [151.18870068   5.70745246]
 [150.1887977    5.69352324]]"
285,Celestial_data for frame:,      ,Sun,"(np.float64(21.87699085487698), np.float64(-12.72895610578071))",moon,"(np.float64(11.467832417642962), np.float64(2.973357204469303))"
285,Diffused UV data in frame (Total_photons):,      ,1100A,16937.001591000004,1500A,12863.740526999998,2300A,8282.831144999998
286,49342,151.09751524,6.0111878,9.33,4.6,0.003,F0          ,1.3399999999999999,"[[150.80264827   6.20231323]
 [151.80256628   6.21511897]
 [151.80896915   5.71515997]
 [150.80905114   5.70235422]]"
286,Celestial_data for frame:,      ,Sun,"(np.float64(21.87699837268143), np.float64(-12.728916515801894))",moon,"(np.float64(11.467915127318527), np.float64(2.972684257265952))"
286,Diffused UV data in frame (Total_photons):,      ,1100A,16446.130786,1500A,10466.006036,2300A,8323.158445000001
287,49601,151.87104158,6.06441646,9.11,1.15,0.042,K5          ,1.7800000000000011,"[[151.42347521   6.21045629]
 [152.42340699   6.22213703]
 [152.42924736   5.72217114]
 [151.42931558   5.7104904 ]]"
287,49739,152.31199282,6.17090869,6.6,5.24,0.011,K0          ,6.800000000000001,"[[151.42347521   6.21045629]
 [152.42340699   6.22213703]
 [152.42924736   5.72217114]
 [151.42931558   5.7104904 ]]"
287,Celestial_data for frame:,      ,Sun,"(np.float64(21.87700589048321), np.float64(-12.728876925776818))",moon,"(np.float64(11.467997836745122), np.float64(2.972011309840975))"
287,Diffused UV data in frame (Total_photons):,      ,1100A,17742.75564,1500A,12723.074746999997,2300A,9236.474706
288,49739,152.31199282,6.17090869,6.6,5.24,0.011,K0          ,6.800000000000001,"[[152.04431482   6.21790301]
 [153.04425912   6.22845735]
 [153.04953629   5.7284852 ]
 [152.04959199   5.71793086]]"
288,49888,152.79673637,6.16803343,7.66,2.56,0.02,K0          ,4.68,"[[152.04431482   6.21790301]
 [153.04425912   6.22845735]
 [153.04953629   5.7284852 ]
 [152.04959199   5.71793086]]"
288,Celestial_data for frame:,      ,Sun,"(np.float64(21.87701340828231), np.float64(-12.728837335705485))",moon,"(np.float64(11.468080545923186), np.float64(2.9713383621956835))"
288,Diffused UV data in frame (Total_photons):,      ,1100A,17389.193640000005,1500A,12656.967417999998,2300A,9421.071550999997
289,49888,152.79673637,6.16803343,7.66,2.56,0.02,K0          ,4.68,"[[152.66516798   6.22465251]
 [153.66512355   6.2340792 ]
 [153.66983689   5.73410142]
 [152.66988132   5.72467473]]"
289,Celestial_data for frame:,      ,Sun,"(np.float64(21.877020926078732), np.float64(-12.728797745587888))",moon,"(np.float64(11.468163254852357), np.float64(2.970665414329697))"
289,Diffused UV data in frame (Total_photons):,      ,1100A,14886.946682,1500A,10452.551413999998,2300A,7962.667869
290,50190,153.68095336,5.74950357,7.81,2.56,0.02,K0          ,4.380000000000001,"[[153.2860281    6.23070396]
 [154.28599368   6.23900187]
 [154.29014263   5.73901909]
 [153.29017706   5.73072118]]"
290,Celestial_data for frame:,      ,Sun,"(np.float64(21.877028443872483), np.float64(-12.728758155424039))",moon,"(np.float64(11.468245963532647), np.float64(2.969992466242767))"
290,Diffused UV data in frame (Total_photons):,      ,1100A,16340.455353,1500A,12161.145033000004,2300A,8011.067135999999
291,Empty frame,,,,,,,,[153.90689607   6.23605667]
291,Celestial_data for frame:,      ,Sun,"(np.float64(21.877035961663555), np.float64(-12.728718565213933))",moon,"(np.float64(11.468328671964533), np.float64(2.9693195179365826))"
291,Diffused UV data in frame (Total_photons):,      ,1100A,22134.256975,1500A,9444.366859,2300A,7683.355195000002
292,50563,154.92819692,6.19613515,9.15,-1.47,0.049,K0          ,1.6999999999999993,"[[154.52777276   6.24071003]
 [155.52775454   6.24674755]
 [155.53077329   5.74675666]
 [154.53079152   5.74071914]]"
292,Celestial_data for frame:,      ,Sun,"(np.float64(21.877043479451956), np.float64(-12.72867897495756))",moon,"(np.float64(11.46841138014754), np.float64(2.968646569411567))"
292,Diffused UV data in frame (Total_photons):,      ,1100A,24099.11840500001,1500A,11483.828367999999,2300A,9929.632888000002
293,Empty frame,,,,,,,,[155.14865156   6.24466345]
293,Celestial_data for frame:,      ,Sun,"(np.float64(21.87705099723767), np.float64(-12.728639384654937))",moon,"(np.float64(11.468494088081744), np.float64(2.9679736206670095))"
293,Diffused UV data in frame (Total_photons):,      ,1100A,19291.600450000005,1500A,12547.848380000005,2300A,10736.603020999997
294,51023,156.35188288,5.86572807,8.43,6.3,0.015,F0          ,3.1400000000000006,"[[155.76953333   6.2479165 ]
 [156.76952621   6.25169077]
 [156.77141334   5.75169433]
 [155.77142046   5.74792006]]"
294,51122,156.66496639,6.05211168,8.33,7.25,0.015,A2          ,3.34,"[[155.76953333   6.2479165 ]
 [156.76952621   6.25169077]
 [156.77141334   5.75169433]
 [155.77142046   5.74792006]]"
294,Celestial_data for frame:,      ,Sun,"(np.float64(21.877058515020718), np.float64(-12.728599794306055))",moon,"(np.float64(11.46857679576748), np.float64(2.967300671703272))"
294,Diffused UV data in frame (Total_photons):,      ,1100A,26713.512179999998,1500A,13980.896395,2300A,11591.458247999999
295,51122,156.66496639,6.05211168,8.33,7.25,0.015,A2          ,3.34,"[[156.39041894   6.25046881]
 [157.39041545   6.25311071]
 [157.3917364    5.75311245]
 [156.39173989   5.75047056]]"
295,Celestial_data for frame:,      ,Sun,"(np.float64(21.877066032801082), np.float64(-12.728560203910916))",moon,"(np.float64(11.468659503204725), np.float64(2.966627722519758))"
295,Diffused UV data in frame (Total_photons):,      ,1100A,29917.259700000006,1500A,15330.357634,2300A,12165.488964000002
296,Empty frame,,,,,,,,[157.01130178   6.25232007]
296,Celestial_data for frame:,      ,Sun,"(np.float64(21.87707355057878), np.float64(-12.728520613469527))",moon,"(np.float64(11.468742210393108), np.float64(2.965954773117369))"
296,Diffused UV data in frame (Total_photons):,      ,1100A,20520.894287000003,1500A,13303.859678999996,2300A,10751.784868999997
297,Empty frame,,,,,,,,[157.63218269   6.25347009]
297,Celestial_data for frame:,      ,Sun,"(np.float64(21.877081068353792), np.float64(-12.728481022981875))",moon,"(np.float64(11.468824917333203), np.float64(2.9652818234987723))"
297,Diffused UV data in frame (Total_photons):,      ,1100A,17650.114657000002,1500A,11024.516342999998,2300A,8524.416102000001
298,51829,158.83041755,5.80707839,9.18,10.83,0.031,F8          ,1.6400000000000006,"[[158.25306255   6.25391873]
 [159.25306227   6.25316222]
 [159.25268401   5.75316237]
 [158.2526843    5.75391888]]"
298,Celestial_data for frame:,      ,Sun,"(np.float64(21.877088586126135), np.float64(-12.728441432447966))",moon,"(np.float64(11.468907624024496), np.float64(2.9646088736617635))"
298,Diffused UV data in frame (Total_photons):,      ,1100A,21243.175239999997,1500A,12692.50225,2300A,10036.319324000004
299,52075,159.61507695,5.91366284,7.38,3.81,0.011,A3          ,5.24,"[[158.87393473   6.25366597]
 [159.87393294   6.25177668]
 [159.87298829   5.75177757]
 [158.87299008   5.75366686]]"
299,Celestial_data for frame:,      ,Sun,"(np.float64(21.877096103895795), np.float64(-12.7284018418678))",moon,"(np.float64(11.468990330467616), np.float64(2.9639359236062677))"
299,Diffused UV data in frame (Total_photons):,      ,1100A,22296.42929,1500A,15097.726501000001,2300A,11916.732340999999
300,52075,159.61507695,5.91366284,7.38,3.81,0.011,A3          ,5.24,"[[159.49480008   6.25271184]
 [160.49479552   6.24969001]
 [160.4932846    5.74969229]
 [159.49328916   5.75271413]]"
300,Celestial_data for frame:,      ,Sun,"(np.float64(21.877103621662783), np.float64(-12.728362251241382))",moon,"(np.float64(11.469073036662103), np.float64(2.9632629733343694))"
300,Diffused UV data in frame (Total_photons):,      ,1100A,21515.885516000013,1500A,14291.043734999997,2300A,11123.998863
301,Empty frame,,,,,,,,[160.11565948   6.25105648]
301,Celestial_data for frame:,      ,Sun,"(np.float64(21.877111139427097), np.float64(-12.728322660568706))",moon,"(np.float64(11.469155742608097), np.float64(2.962590022845481))"
301,Diffused UV data in frame (Total_photons):,      ,1100A,17820.005204,1500A,10908.384581,2300A,9015.645860000002
302,Empty frame,,,,,,,,[160.7365063    6.24870011]
302,Celestial_data for frame:,      ,Sun,"(np.float64(21.87711865718873), np.float64(-12.728283069849772))",moon,"(np.float64(11.469238448305681), np.float64(2.961917072140072))"
302,Diffused UV data in frame (Total_photons):,      ,1100A,18874.29775,1500A,10974.173905000001,2300A,9882.953098999998
303,Empty frame,,,,,,,,[161.35734142   6.24564303]
303,Celestial_data for frame:,      ,Sun,"(np.float64(21.877126174947687), np.float64(-12.728243479084586))",moon,"(np.float64(11.469321153754738), np.float64(2.961244121217659))"
303,Diffused UV data in frame (Total_photons):,      ,1100A,16968.622819999997,1500A,11069.559821,2300A,8223.412872000003
304,Empty frame,,,,,,,,[161.9781657   6.2418856]
304,Celestial_data for frame:,      ,Sun,"(np.float64(21.877133692703975), np.float64(-12.728203888273137))",moon,"(np.float64(11.469403858955461), np.float64(2.960571170080255))"
304,Diffused UV data in frame (Total_photons):,      ,1100A,18651.622904000003,1500A,10365.675156000001,2300A,9306.867140999997
305,Empty frame,,,,,,,,[162.59897254   6.23742833]
305,Celestial_data for frame:,      ,Sun,"(np.float64(21.87714121045758), np.float64(-12.728164297415443))",moon,"(np.float64(11.469486563907948), np.float64(2.9598982187258347))"
305,Diffused UV data in frame (Total_photons):,      ,1100A,20273.08501000001,1500A,12000.981816000001,2300A,9673.846931
306,53362,163.68992521,5.84784787,7.38,6.41,0.008,K0          ,5.24,"[[163.21976283   6.23227174]
 [164.21971476   6.22246718]
 [164.21481248   5.72249121]
 [163.21486055   5.73229577]]"
306,53449,164.00617929,6.18538415,5.91,10.03,0.013,M5IIIvar    ,8.18,"[[163.21976283   6.23227174]
 [164.21971476   6.22246718]
 [164.21481248   5.72249121]
 [163.21486055   5.73229577]]"
306,Celestial_data for frame:,      ,Sun,"(np.float64(21.87714872820851), np.float64(-12.72812470651149))",moon,"(np.float64(11.469569268612078), np.float64(2.9592252671568806))"
306,Diffused UV data in frame (Total_photons):,      ,1100A,18638.476040000005,1500A,12319.760069000002,2300A,10120.665230999997
307,53449,164.00617929,6.18538415,5.91,10.03,0.013,M5IIIvar    ,8.18,"[[163.84053744   6.22641646]
 [164.84047769   6.2154848 ]
 [164.83501186   5.71551468]
 [163.83507161   5.72644633]]"
307,Celestial_data for frame:,      ,Sun,"(np.float64(21.877156245956762), np.float64(-12.728085115561283))",moon,"(np.float64(11.469651973067904), np.float64(2.9585523153734927))"
307,Diffused UV data in frame (Total_photons):,      ,1100A,13816.72157,1500A,9558.149305000003,2300A,8525.496387
308,53824,165.18680144,6.10150342,4.98,21.61,0.005,A5III       ,10.04,"[[164.4612898    6.21986324]
 [165.4612171    6.20780582]
 [165.45518839   5.70784216]
 [164.45526108   5.71989959]]"
308,53845,165.2270858,5.9716203,8.9,1.83,0.059,K2          ,2.1999999999999993,"[[164.4612898    6.21986324]
 [165.4612171    6.20780582]
 [165.45518839   5.70784216]
 [164.45526108   5.71989959]]"
308,Celestial_data for frame:,      ,Sun,"(np.float64(21.877163763702345), np.float64(-12.728045524564818))",moon,"(np.float64(11.469734677275756), np.float64(2.9578793633730927))"
308,Diffused UV data in frame (Total_photons):,      ,1100A,16771.33179,1500A,10583.555204,2300A,8438.228396
309,53824,165.18680144,6.10150342,4.98,21.61,0.005,A5III       ,10.04,"[[165.0820233    6.21261285]
 [166.08193641   6.19943111]
 [166.07534554   5.69947455]
 [165.07543242   5.71265629]]"
309,53845,165.2270858,5.9716203,8.9,1.83,0.059,K2          ,2.1999999999999993,"[[165.0820233    6.21261285]
 [166.08193641   6.19943111]
 [166.07534554   5.69947455]
 [165.07543242   5.71265629]]"
309,54093,166.02855752,5.8551002,9.52,7.31,0.047,F8          ,0.9600000000000009,"[[165.0820233    6.21261285]
 [166.08193641   6.19943111]
 [166.07534554   5.69947455]
 [165.07543242   5.71265629]]"
309,Celestial_data for frame:,      ,Sun,"(np.float64(21.877171281445246), np.float64(-12.728005933522102))",moon,"(np.float64(11.469817381234957), np.float64(2.957206411159404))"
309,Diffused UV data in frame (Total_photons):,      ,1100A,26654.856440000007,1500A,15045.850469999996,2300A,11780.772233000002
310,54093,166.02855752,5.8551002,9.52,7.31,0.047,F8          ,0.9600000000000009,"[[165.70273136   6.20466622]
 [166.70262905   6.19036176]
 [166.69547682   5.69041292]
 [165.69557913   5.70471738]]"
310,54109,166.0796279,5.79555998,8.25,19.03,0.005,G5          ,3.5,"[[165.70273136   6.20466622]
 [166.70262905   6.19036176]
 [166.69547682   5.69041292]
 [165.69557913   5.70471738]]"
310,Celestial_data for frame:,      ,Sun,"(np.float64(21.877178799185476), np.float64(-12.727966342433131))",moon,"(np.float64(11.469900084946053), np.float64(2.9565334587323444))"
310,Diffused UV data in frame (Total_photons):,      ,1100A,30368.691325000003,1500A,17646.709399999996,2300A,13549.811598999999
311,54378,166.88305389,5.87716794,8.59,0.52,0.04,K2          ,2.8200000000000003,"[[166.32341491   6.19602431]
 [167.32329594   6.18059886]
 [167.31558321   5.68065835]
 [166.31570219   5.6960838 ]]"
311,Celestial_data for frame:,      ,Sun,"(np.float64(21.87718631692303), np.float64(-12.727926751297908))",moon,"(np.float64(11.469982788409109), np.float64(2.955860506088945))"
311,Diffused UV data in frame (Total_photons):,      ,1100A,18568.700649,1500A,11576.222367999995,2300A,8123.882458999998
312,54563,167.47369401,5.76477409,9.27,3.3,0.015,F0          ,1.4600000000000009,"[[166.94407489   6.18668813]
 [167.94393802   6.17014353]
 [167.93566573   5.67021197]
 [166.9358026    5.68675656]]"
312,Celestial_data for frame:,      ,Sun,"(np.float64(21.877193834657902), np.float64(-12.72788716011642))",moon,"(np.float64(11.470065491623828), np.float64(2.955187553235457))"
312,Diffused UV data in frame (Total_photons):,      ,1100A,18734.811134,1500A,10591.581677999999,2300A,8766.635409000002
313,Empty frame,,,,,,,,[167.56470475   6.17665888]
313,Celestial_data for frame:,      ,Sun,"(np.float64(21.8772013523901), np.float64(-12.72784756888869))",moon,"(np.float64(11.470148194590442), np.float64(2.9545146001658362))"
313,Diffused UV data in frame (Total_photons):,      ,1100A,21364.034110000004,1500A,13729.974326999998,2300A,11458.455959999998
314,54887,168.57837479,5.96475565,7.88,15.87,0.016,F8          ,4.24,"[[168.18530544   6.16593776]
 [169.18512914   6.14716102]
 [169.17574077   5.64724917]
 [168.17591707   5.66602591]]"
314,54904,168.63568214,5.99279683,7.08,5.72,0.012,K0          ,5.84,"[[168.18530544   6.16593776]
 [169.18512914   6.14716102]
 [169.17574077   5.64724917]
 [168.17591707   5.66602591]]"
314,Celestial_data for frame:,      ,Sun,"(np.float64(21.877208870119624), np.float64(-12.727807977614704))",moon,"(np.float64(11.470230897309012), np.float64(2.953841646884236))"
314,Diffused UV data in frame (Total_photons):,      ,1100A,21865.86075,1500A,15333.760410000003,2300A,12971.144140000002
315,Empty frame,,,,,,,,[168.80587794   6.15452603]
315,Celestial_data for frame:,      ,Sun,"(np.float64(21.877216387846474), np.float64(-12.72776838629446))",moon,"(np.float64(11.47031359977932), np.float64(2.9531686933909813))"
315,Diffused UV data in frame (Total_photons):,      ,1100A,20572.24454399999,1500A,14689.350724999995,2300A,11325.376237000002
316,55434,170.28436733,6.02935289,4.05,15.24,0.006,B9.5Vs      ,11.9,"[[169.42641572   6.14242515]
 [170.4261952    6.1214253 ]
 [170.41569527   5.62153556]
 [169.4159158    5.64253541]]"
316,Celestial_data for frame:,      ,Sun,"(np.float64(21.87722390557064), np.float64(-12.727728794927968))",moon,"(np.float64(11.470396302001525), np.float64(2.952495739682983))"
316,Diffused UV data in frame (Total_photons):,      ,1100A,11678.489603999997,1500A,9014.500468000002,2300A,6919.307595
317,55434,170.28436733,6.02935289,4.05,15.24,0.006,B9.5Vs      ,11.9,"[[170.04691979   6.12963656]
 [171.04667539   6.10752889]
 [171.03562155   5.60765109]
 [170.03586595   5.62975877]]"
317,Celestial_data for frame:,      ,Sun,"(np.float64(21.877231423292137), np.float64(-12.727689203515215))",moon,"(np.float64(11.470479003975827), np.float64(2.951822785763943))"
317,Diffused UV data in frame (Total_photons):,      ,1100A,11243.108537,1500A,7500.265838,2300A,5495.340027
318,55733,171.29681682,5.73949536,7.4,2.76,0.018,K2          ,5.199999999999999,"[[170.66739116   6.11616176]
 [171.6671217    6.09294891]
 [171.65551528   5.59308364]
 [170.65578473   5.61629648]]"
318,55778,171.42879259,5.74796017,8.55,7.7,0.024,F2          ,2.8999999999999986,"[[170.66739116   6.11616176]
 [171.6671217    6.09294891]
 [171.65551528   5.59308364]
 [170.65578473   5.61629648]]"
318,Celestial_data for frame:,      ,Sun,"(np.float64(21.877238941010962), np.float64(-12.727649612056219))",moon,"(np.float64(11.470561705702274), np.float64(2.951149831633362))"
318,Diffused UV data in frame (Total_photons):,      ,1100A,17808.047707,1500A,10568.727726000001,2300A,9056.427215
319,55733,171.29681682,5.73949536,7.4,2.76,0.018,K2          ,5.199999999999999,"[[171.28782335   6.10200248]
 [172.2875277    6.07768725]
 [172.27537008   5.57783508]
 [171.27566574   5.60215031]]"
319,55778,171.42879259,5.74796017,8.55,7.7,0.024,F2          ,2.8999999999999986,"[[171.28782335   6.10200248]
 [172.2875277    6.07768725]
 [172.27537008   5.57783508]
 [171.27566574   5.60215031]]"
319,Celestial_data for frame:,      ,Sun,"(np.float64(21.8772464587271), np.float64(-12.727610020550959))",moon,"(np.float64(11.470644407180599), np.float64(2.9504768772913383))"
319,Diffused UV data in frame (Total_photons):,      ,1100A,19913.83959,1500A,13853.355899999993,2300A,10945.485187999997
320,Empty frame,,,,,,,,[171.90821742   6.08716038]
320,Celestial_data for frame:,      ,Sun,"(np.float64(21.87725397644057), np.float64(-12.727570428999458))",moon,"(np.float64(11.470727108410975), np.float64(2.9498039227370367))"
320,Diffused UV data in frame (Total_photons):,      ,1100A,17355.374610000003,1500A,12260.175045,2300A,9381.896377999998
321,56384,173.37591832,5.86211971,9.31,-0.16,0.051,K0          ,1.379999999999999,"[[172.52857441   6.07163721]
 [173.52822293   6.04512613]
 [173.51496739   5.54530187]
 [172.51531887   5.57181295]]"
321,56421,173.52248624,5.92687772,9.81,3.51,0.02,F8          ,0.379999999999999,"[[172.52857441   6.07163721]
 [173.52822293   6.04512613]
 [173.51496739   5.54530187]
 [172.51531887   5.57181295]]"
321,Celestial_data for frame:,      ,Sun,"(np.float64(21.87726149415136), np.float64(-12.7275308374017))",moon,"(np.float64(11.470809809393382), np.float64(2.9491309679728284))"
321,Diffused UV data in frame (Total_photons):,      ,1100A,18331.729939999997,1500A,11545.653615,2300A,9481.501165999996
322,56384,173.37591832,5.86211971,9.31,-0.16,0.051,K0          ,1.379999999999999,"[[173.14888791   6.05543495]
 [174.14850684   6.02783066]
 [174.13470469   5.5280212 ]
 [173.13508576   5.55562549]]"
322,56421,173.52248624,5.92687772,9.81,3.51,0.02,F8          ,0.379999999999999,"[[173.14888791   6.05543495]
 [174.14850684   6.02783066]
 [174.13470469   5.5280212 ]
 [173.13508576   5.55562549]]"
322,Celestial_data for frame:,      ,Sun,"(np.float64(21.877269011859475), np.float64(-12.727491245757685))",moon,"(np.float64(11.470892510127916), np.float64(2.9484580129978717))"
322,Diffused UV data in frame (Total_photons):,      ,1100A,18481.034069999994,1500A,14409.552935999998,2300A,11294.989486
323,56795,174.6544866,5.76865833,9.18,10.22,0.031,G5          ,1.6400000000000006,"[[173.76915901   6.03855552]
 [174.76874724   6.00986133]
 [174.75440015   5.51006721]
 [173.75481191   5.5387614 ]]"
323,Celestial_data for frame:,      ,Sun,"(np.float64(21.877276529564913), np.float64(-12.727451654067421))",moon,"(np.float64(11.470975210614702), np.float64(2.9477850578128892))"
323,Diffused UV data in frame (Total_photons):,      ,1100A,16868.73797,1500A,11240.490969,2300A,8870.093080000002
324,56795,174.6544866,5.76865833,9.18,10.22,0.031,G5          ,1.6400000000000006,"[[174.38938881   6.02100088]
 [175.38894527   5.99122023]
 [175.37405495   5.491442  ]
 [174.37449849   5.52122265]]"
324,Celestial_data for frame:,      ,Sun,"(np.float64(21.87728404726768), np.float64(-12.727412062330904))",moon,"(np.float64(11.471057910853457), np.float64(2.947112102418076))"
324,Diffused UV data in frame (Total_photons):,      ,1100A,15504.778489999997,1500A,8927.783404,2300A,8395.871156000003
