Frame Number,hip,ra,dec,mag,parallax,B_V,Spectral_type,size,Frame Boundaries
27,14778,47.70473888,10.00587109,6.95,1.06,0.017,K2          ,0.09999999999999964,"[[30.60762759  8.35957896]
 [46.16855708 20.92371337]
 [55.59165789  9.25301625]
 [40.03072839 -3.31111816]]"
27,14821,47.84136712,13.04780325,6.11,9.47,0.012,K0IIIp      ,1.7799999999999994,"[[30.60762759  8.35957896]
 [46.16855708 20.92371337]
 [55.59165789  9.25301625]
 [40.03072839 -3.31111816]]"
27,14915,48.10987466,6.66088598,5.55,4.18,0.006,K1IIIpe+... ,2.9000000000000004,"[[30.60762759  8.35957896]
 [46.16855708 20.92371337]
 [55.59165789  9.25301625]
 [40.03072839 -3.31111816]]"
27,15279,49.28739736,6.79996605,6.96,11.88,0.009,A3          ,0.08000000000000007,"[[30.60762759  8.35957896]
 [46.16855708 20.92371337]
 [55.59165789  9.25301625]
 [40.03072839 -3.31111816]]"
27,15850,51.04214254,12.62964221,6.03,7.06,0.003,K0III-IV    ,1.9399999999999995,"[[30.60762759  8.35957896]
 [46.16855708 20.92371337]
 [55.59165789  9.25301625]
 [40.03072839 -3.31111816]]"
27,15900,51.20349011,9.02906504,3.61,15.42,0.019,G8III       ,6.78,"[[30.60762759  8.35957896]
 [46.16855708 20.92371337]
 [55.59165789  9.25301625]
 [40.03072839 -3.31111816]]"
27,16083,51.79217049,9.7327724,3.73,14.68,0.006,B9Vn        ,6.54,"[[30.60762759  8.35957896]
 [46.16855708 20.92371337]
 [55.59165789  9.25301625]
 [40.03072839 -3.31111816]]"
27,16095,51.82779564,12.73530724,6.29,9.58,0.005,A0Vs        ,1.42,"[[30.60762759  8.35957896]
 [46.16855708 20.92371337]
 [55.59165789  9.25301625]
 [40.03072839 -3.31111816]]"
27,16193,52.15143511,11.39060714,6.74,8.69,0.007,G5          ,0.5199999999999996,"[[30.60762759  8.35957896]
 [46.16855708 20.92371337]
 [55.59165789  9.25301625]
 [40.03072839 -3.31111816]]"
27,16322,52.60198294,11.33648129,5.14,7.82,0.004,A0Vn        ,3.7200000000000006,"[[30.60762759  8.35957896]
 [46.16855708 20.92371337]
 [55.59165789  9.25301625]
 [40.03072839 -3.31111816]]"
27,16325,52.60987673,10.45881814,7.0,2.81,0.01,K0          ,0.0,"[[30.60762759  8.35957896]
 [46.16855708 20.92371337]
 [55.59165789  9.25301625]
 [40.03072839 -3.31111816]]"
27,16478,53.04968204,11.54252545,6.79,6.23,0.001,A0          ,0.41999999999999993,"[[30.60762759  8.35957896]
 [46.16855708 20.92371337]
 [55.59165789  9.25301625]
 [40.03072839 -3.31111816]]"
27,16511,53.14970799,9.37355768,5.76,9.18,0.005,B9IV        ,2.4800000000000004,"[[30.60762759  8.35957896]
 [46.16855708 20.92371337]
 [55.59165789  9.25301625]
 [40.03072839 -3.31111816]]"
27,Celestial_data for frame:,      ,Sun,"(15.254783996432057, -18.067324094430393)",moon,"(1.1492940803363854, 9.658209240914879)"
27,Diffused UV data in frame (Total_photons):,      ,1100A,31453187.137094,1500A,27159262.619782,2300A,17714688.235585
28,11474,36.99970001,1.96088039,6.45,3.43,0.002,K0III       ,1.0999999999999996,"[[34.68415501  3.37586708]
 [50.34238566 15.81852808]
 [59.67438142  4.0748551 ]
 [44.01615077 -8.36780591]]"
28,11687,37.68847239,0.25587583,6.0,11.87,0.001,A7III-IVs   ,2.0,"[[34.68415501  3.37586708]
 [50.34238566 15.81852808]
 [59.67438142  4.0748551 ]
 [44.01615077 -8.36780591]]"
28,11738,37.87534312,2.26720689,5.27,6.85,0.006,K3III       ,3.460000000000001,"[[34.68415501  3.37586708]
 [50.34238566 15.81852808]
 [59.67438142  4.0748551 ]
 [44.01615077 -8.36780591]]"
28,12093,38.9687042,5.59330163,4.87,8.77,0.003,G8III       ,4.26,"[[34.68415501  3.37586708]
 [50.34238566 15.81852808]
 [59.67438142  4.0748551 ]
 [44.01615077 -8.36780591]]"
28,12113,39.01046481,6.4325116,7.0,9.04,0.015,A5          ,0.0,"[[34.68415501  3.37586708]
 [50.34238566 15.81852808]
 [59.67438142  4.0748551 ]
 [44.01615077 -8.36780591]]"
28,12318,39.65326455,3.44318549,6.21,7.46,0.002,G9III       ,1.58,"[[34.68415501  3.37586708]
 [50.34238566 15.81852808]
 [59.67438142  4.0748551 ]
 [44.01615077 -8.36780591]]"
28,12387,39.87061789,0.3285168,4.08,5.04,0.009,B2IV        ,5.84,"[[34.68415501  3.37586708]
 [50.34238566 15.81852808]
 [59.67438142  4.0748551 ]
 [44.01615077 -8.36780591]]"
28,12447,40.06526184,6.11195277,6.26,25.24,0.008,F3V:        ,1.4800000000000004,"[[34.68415501  3.37586708]
 [50.34238566 15.81852808]
 [59.67438142  4.0748551 ]
 [44.01615077 -8.36780591]]"
28,12530,40.30779517,-0.69534847,5.72,46.24,0.007,F7IV        ,2.5600000000000005,"[[34.68415501  3.37586708]
 [50.34238566 15.81852808]
 [59.67438142  4.0748551 ]
 [44.01615077 -8.36780591]]"
28,12540,40.34002121,4.42793018,6.99,5.89,0.013,A0          ,0.019999999999999574,"[[34.68415501  3.37586708]
 [50.34238566 15.81852808]
 [59.67438142  4.0748551 ]
 [44.01615077 -8.36780591]]"
28,12555,40.37607972,0.54606195,6.69,6.76,0.007,G5          ,0.6199999999999992,"[[34.68415501  3.37586708]
 [50.34238566 15.81852808]
 [59.67438142  4.0748551 ]
 [44.01615077 -8.36780591]]"
28,12584,40.45138697,-3.21377678,6.07,4.49,0.0,G9III:      ,1.8599999999999994,"[[34.68415501  3.37586708]
 [50.34238566 15.81852808]
 [59.67438142  4.0748551 ]
 [44.01615077 -8.36780591]]"
28,12706,40.82551897,3.23617162,3.47,39.78,0.004,A3V         ,7.06,"[[34.68415501  3.37586708]
 [50.34238566 15.81852808]
 [59.67438142  4.0748551 ]
 [44.01615077 -8.36780591]]"
28,12720,40.87043285,-2.53149459,6.48,6.87,0.002,K0          ,1.0399999999999991,"[[34.68415501  3.37586708]
 [50.34238566 15.81852808]
 [59.67438142  4.0748551 ]
 [44.01615077 -8.36780591]]"
28,12862,41.3369401,4.71173043,6.04,19.5,0.01,F0III:      ,1.92,"[[34.68415501  3.37586708]
 [50.34238566 15.81852808]
 [59.67438142  4.0748551 ]
 [44.01615077 -8.36780591]]"
28,13085,42.05494154,-3.61915487,6.85,6.3,0.006,A0          ,0.3000000000000007,"[[34.68415501  3.37586708]
 [50.34238566 15.81852808]
 [59.67438142  4.0748551 ]
 [44.01615077 -8.36780591]]"
28,13143,42.26084641,-4.22480082,6.91,2.98,0.02,K5          ,0.17999999999999972,"[[34.68415501  3.37586708]
 [50.34238566 15.81852808]
 [59.67438142  4.0748551 ]
 [44.01615077 -8.36780591]]"
28,13183,42.40783393,0.921035,6.82,7.98,0.015,K2V         ,0.35999999999999943,"[[34.68415501  3.37586708]
 [50.34238566 15.81852808]
 [59.67438142  4.0748551 ]
 [44.01615077 -8.36780591]]"
28,13482,43.40935478,1.96968305,6.74,8.56,0.015,G8V         ,0.5199999999999996,"[[34.68415501  3.37586708]
 [50.34238566 15.81852808]
 [59.67438142  4.0748551 ]
 [44.01615077 -8.36780591]]"
28,13495,43.44244965,9.33587328,6.54,4.73,0.014,M3          ,0.9199999999999999,"[[34.68415501  3.37586708]
 [50.34238566 15.81852808]
 [59.67438142  4.0748551 ]
 [44.01615077 -8.36780591]]"
28,13567,43.69646008,-0.04831908,6.53,6.71,0.001,G8II        ,0.9399999999999995,"[[34.68415501  3.37586708]
 [50.34238566 15.81852808]
 [59.67438142  4.0748551 ]
 [44.01615077 -8.36780591]]"
28,13593,43.78396033,3.48690209,6.91,11.65,0.015,F0          ,0.17999999999999972,"[[34.68415501  3.37586708]
 [50.34238566 15.81852808]
 [59.67438142  4.0748551 ]
 [44.01615077 -8.36780591]]"
28,13629,43.88148759,2.01829998,6.6,5.55,0.008,B8.5V       ,0.8000000000000007,"[[34.68415501  3.37586708]
 [50.34238566 15.81852808]
 [59.67438142  4.0748551 ]
 [44.01615077 -8.36780591]]"
28,13679,44.05720205,8.38177807,5.97,22.46,0.008,F7IV        ,2.0600000000000005,"[[34.68415501  3.37586708]
 [50.34238566 15.81852808]
 [59.67438142  4.0748551 ]
 [44.01615077 -8.36780591]]"
28,13717,44.15602146,-3.71221461,5.16,17.28,0.005,A3Vn        ,3.6799999999999997,"[[34.68415501  3.37586708]
 [50.34238566 15.81852808]
 [59.67438142  4.0748551 ]
 [44.01615077 -8.36780591]]"
28,13756,44.26901296,4.50097062,6.15,5.86,0.02,M4III       ,1.6999999999999993,"[[34.68415501  3.37586708]
 [50.34238566 15.81852808]
 [59.67438142  4.0748551 ]
 [44.01615077 -8.36780591]]"
28,13765,44.29307336,0.44780479,6.63,13.21,0.007,A5Ib        ,0.7400000000000002,"[[34.68415501  3.37586708]
 [50.34238566 15.81852808]
 [59.67438142  4.0748551 ]
 [44.01615077 -8.36780591]]"
28,13874,44.67538999,-2.78272383,5.22,10.2,0.003,A2IV        ,3.5600000000000005,"[[34.68415501  3.37586708]
 [50.34238566 15.81852808]
 [59.67438142  4.0748551 ]
 [44.01615077 -8.36780591]]"
28,13944,44.9016217,-7.17984857,6.62,6.17,0.002,K0          ,0.7599999999999998,"[[34.68415501  3.37586708]
 [50.34238566 15.81852808]
 [59.67438142  4.0748551 ]
 [44.01615077 -8.36780591]]"
28,13951,44.92151015,-2.46490094,5.56,9.76,0.008,B9.5V       ,2.880000000000001,"[[34.68415501  3.37586708]
 [50.34238566 15.81852808]
 [59.67438142  4.0748551 ]
 [44.01615077 -8.36780591]]"
28,13954,44.92873469,8.90740111,4.71,7.69,0.006,B6III       ,4.58,"[[34.68415501  3.37586708]
 [50.34238566 15.81852808]
 [59.67438142  4.0748551 ]
 [44.01615077 -8.36780591]]"
28,14036,45.18372171,10.87047197,5.93,7.39,0.01,K6          ,2.1400000000000006,"[[34.68415501  3.37586708]
 [50.34238566 15.81852808]
 [59.67438142  4.0748551 ]
 [44.01615077 -8.36780591]]"
28,14040,45.2119809,-2.87864142,6.11,4.17,0.03,M2III       ,1.7799999999999994,"[[34.68415501  3.37586708]
 [50.34238566 15.81852808]
 [59.67438142  4.0748551 ]
 [44.01615077 -8.36780591]]"
28,14104,45.46782491,5.3361036,6.24,6.62,0.003,K0          ,1.5199999999999996,"[[34.68415501  3.37586708]
 [50.34238566 15.81852808]
 [59.67438142  4.0748551 ]
 [44.01615077 -8.36780591]]"
28,14124,45.53845132,-6.49419402,6.2,30.81,0.003,G0IV-V      ,1.5999999999999996,"[[34.68415501  3.37586708]
 [50.34238566 15.81852808]
 [59.67438142  4.0748551 ]
 [44.01615077 -8.36780591]]"
28,14135,45.56991279,4.08992539,2.54,14.82,0.04,M2III       ,8.92,"[[34.68415501  3.37586708]
 [50.34238566 15.81852808]
 [59.67438142  4.0748551 ]
 [44.01615077 -8.36780591]]"
28,14143,45.59378383,4.35287042,5.62,7.32,0.001,B7V         ,2.76,"[[34.68415501  3.37586708]
 [50.34238566 15.81852808]
 [59.67438142  4.0748551 ]
 [44.01615077 -8.36780591]]"
28,14228,45.86738428,6.22682425,6.72,13.18,0.005,F0          ,0.5600000000000005,"[[34.68415501  3.37586708]
 [50.34238566 15.81852808]
 [59.67438142  4.0748551 ]
 [44.01615077 -8.36780591]]"
28,14258,45.96116153,6.13318019,6.92,31.75,0.009,F8          ,0.16000000000000014,"[[34.68415501  3.37586708]
 [50.34238566 15.81852808]
 [59.67438142  4.0748551 ]
 [44.01615077 -8.36780591]]"
28,14315,46.15854814,1.8636056,6.05,9.65,0.003,K0III       ,1.9000000000000004,"[[34.68415501  3.37586708]
 [50.34238566 15.81852808]
 [59.67438142  4.0748551 ]
 [44.01615077 -8.36780591]]"
28,14456,46.63953388,-6.08854227,5.23,6.1,0.008,M3III       ,3.539999999999999,"[[34.68415501  3.37586708]
 [50.34238566 15.81852808]
 [59.67438142  4.0748551 ]
 [44.01615077 -8.36780591]]"
28,14494,46.80345232,-1.80271215,6.95,1.73,0.015,G5          ,0.09999999999999964,"[[34.68415501  3.37586708]
 [50.34238566 15.81852808]
 [59.67438142  4.0748551 ]
 [44.01615077 -8.36780591]]"
28,14607,47.16163978,8.4708913,6.28,6.97,0.055,G9III       ,1.4399999999999995,"[[34.68415501  3.37586708]
 [50.34238566 15.81852808]
 [59.67438142  4.0748551 ]
 [44.01615077 -8.36780591]]"
28,14764,47.6615639,11.87269252,5.97,6.24,0.006,B8V         ,2.0600000000000005,"[[34.68415501  3.37586708]
 [50.34238566 15.81852808]
 [59.67438142  4.0748551 ]
 [44.01615077 -8.36780591]]"
28,14778,47.70473888,10.00587109,6.95,1.06,0.017,K2          ,0.09999999999999964,"[[34.68415501  3.37586708]
 [50.34238566 15.81852808]
 [59.67438142  4.0748551 ]
 [44.01615077 -8.36780591]]"
28,14786,47.73095987,2.31591174,6.78,5.47,0.008,K0          ,0.4399999999999995,"[[34.68415501  3.37586708]
 [50.34238566 15.81852808]
 [59.67438142  4.0748551 ]
 [44.01615077 -8.36780591]]"
28,14819,47.82824506,-3.81155504,6.08,4.16,0.009,M1III       ,1.8399999999999999,"[[34.68415501  3.37586708]
 [50.34238566 15.81852808]
 [59.67438142  4.0748551 ]
 [44.01615077 -8.36780591]]"
28,14821,47.84136712,13.04780325,6.11,9.47,0.012,K0IIIp      ,1.7799999999999994,"[[34.68415501  3.37586708]
 [50.34238566 15.81852808]
 [59.67438142  4.0748551 ]
 [44.01615077 -8.36780591]]"
28,14915,48.10987466,6.66088598,5.55,4.18,0.006,K1IIIpe+... ,2.9000000000000004,"[[34.68415501  3.37586708]
 [50.34238566 15.81852808]
 [59.67438142  4.0748551 ]
 [44.01615077 -8.36780591]]"
28,14954,48.19301506,-1.19593294,5.07,44.69,0.005,F8V         ,3.8599999999999994,"[[34.68415501  3.37586708]
 [50.34238566 15.81852808]
 [59.67438142  4.0748551 ]
 [44.01615077 -8.36780591]]"
28,15279,49.28739736,6.79996605,6.96,11.88,0.009,A3          ,0.08000000000000007,"[[34.68415501  3.37586708]
 [50.34238566 15.81852808]
 [59.67438142  4.0748551 ]
 [44.01615077 -8.36780591]]"
28,15383,49.5928283,-0.93014105,5.62,14.68,0.015,K1IV        ,2.76,"[[34.68415501  3.37586708]
 [50.34238566 15.81852808]
 [59.67438142  4.0748551 ]
 [44.01615077 -8.36780591]]"
28,15457,49.83974536,3.36997055,4.84,109.18,0.006,G5Vvar      ,4.32,"[[34.68415501  3.37586708]
 [50.34238566 15.81852808]
 [59.67438142  4.0748551 ]
 [44.01615077 -8.36780591]]"
28,15523,50.00766801,1.48361665,6.73,5.03,0.008,K0          ,0.5399999999999991,"[[34.68415501  3.37586708]
 [50.34238566 15.81852808]
 [59.67438142  4.0748551 ]
 [44.01615077 -8.36780591]]"
28,15619,50.27821082,3.67568149,5.7,11.23,0.002,G8.5III     ,2.5999999999999996,"[[34.68415501  3.37586708]
 [50.34238566 15.81852808]
 [59.67438142  4.0748551 ]
 [44.01615077 -8.36780591]]"
28,15800,50.90128167,0.91031067,6.47,8.83,0.009,K0          ,1.0600000000000005,"[[34.68415501  3.37586708]
 [50.34238566 15.81852808]
 [59.67438142  4.0748551 ]
 [44.01615077 -8.36780591]]"
28,15807,50.91247448,4.88211155,6.37,2.92,0.003,G5III       ,1.2599999999999998,"[[34.68415501  3.37586708]
 [50.34238566 15.81852808]
 [59.67438142  4.0748551 ]
 [44.01615077 -8.36780591]]"
28,15850,51.04214254,12.62964221,6.03,7.06,0.003,K0III-IV    ,1.9399999999999995,"[[34.68415501  3.37586708]
 [50.34238566 15.81852808]
 [59.67438142  4.0748551 ]
 [44.01615077 -8.36780591]]"
28,15900,51.20349011,9.02906504,3.61,15.42,0.019,G8III       ,6.78,"[[34.68415501  3.37586708]
 [50.34238566 15.81852808]
 [59.67438142  4.0748551 ]
 [44.01615077 -8.36780591]]"
28,16083,51.79217049,9.7327724,3.73,14.68,0.006,B9Vn        ,6.54,"[[34.68415501  3.37586708]
 [50.34238566 15.81852808]
 [59.67438142  4.0748551 ]
 [44.01615077 -8.36780591]]"
28,16095,51.82779564,12.73530724,6.29,9.58,0.005,A0Vs        ,1.42,"[[34.68415501  3.37586708]
 [50.34238566 15.81852808]
 [59.67438142  4.0748551 ]
 [44.01615077 -8.36780591]]"
28,16193,52.15143511,11.39060714,6.74,8.69,0.007,G5          ,0.5199999999999996,"[[34.68415501  3.37586708]
 [50.34238566 15.81852808]
 [59.67438142  4.0748551 ]
 [44.01615077 -8.36780591]]"
28,16226,52.26585232,3.2486866,6.41,7.16,0.005,G5          ,1.1799999999999997,"[[34.68415501  3.37586708]
 [50.34238566 15.81852808]
 [59.67438142  4.0748551 ]
 [44.01615077 -8.36780591]]"
28,16322,52.60198294,11.33648129,5.14,7.82,0.004,A0Vn        ,3.7200000000000006,"[[34.68415501  3.37586708]
 [50.34238566 15.81852808]
 [59.67438142  4.0748551 ]
 [44.01615077 -8.36780591]]"
28,16325,52.60987673,10.45881814,7.0,2.81,0.01,K0          ,0.0,"[[34.68415501  3.37586708]
 [50.34238566 15.81852808]
 [59.67438142  4.0748551 ]
 [44.01615077 -8.36780591]]"
28,16358,52.68914607,6.18874381,5.93,6.31,0.006,G8III       ,2.1400000000000006,"[[34.68415501  3.37586708]
 [50.34238566 15.81852808]
 [59.67438142  4.0748551 ]
 [44.01615077 -8.36780591]]"
28,16389,52.76663133,-0.48114835,6.64,6.16,0.005,A0          ,0.7200000000000006,"[[34.68415501  3.37586708]
 [50.34238566 15.81852808]
 [59.67438142  4.0748551 ]
 [44.01615077 -8.36780591]]"
28,16478,53.04968204,11.54252545,6.79,6.23,0.001,A0          ,0.41999999999999993,"[[34.68415501  3.37586708]
 [50.34238566 15.81852808]
 [59.67438142  4.0748551 ]
 [44.01615077 -8.36780591]]"
28,16511,53.14970799,9.37355768,5.76,9.18,0.005,B9IV        ,2.4800000000000004,"[[34.68415501  3.37586708]
 [50.34238566 15.81852808]
 [59.67438142  4.0748551 ]
 [44.01615077 -8.36780591]]"
28,16695,53.70456368,6.41773268,6.49,7.43,0.016,G0          ,1.0199999999999996,"[[34.68415501  3.37586708]
 [50.34238566 15.81852808]
 [59.67438142  4.0748551 ]
 [44.01615077 -8.36780591]]"
28,16846,54.19711994,0.58815498,5.82,34.52,0.007,G5IV/V +K1IV,2.3599999999999994,"[[34.68415501  3.37586708]
 [50.34238566 15.81852808]
 [59.67438142  4.0748551 ]
 [44.01615077 -8.36780591]]"
28,16852,54.21882896,0.40283316,4.29,72.89,0.008,F9V         ,5.42,"[[34.68415501  3.37586708]
 [50.34238566 15.81852808]
 [59.67438142  4.0748551 ]
 [44.01615077 -8.36780591]]"
28,17103,54.9630986,3.05684307,5.55,8.14,0.001,G6III:      ,2.9000000000000004,"[[34.68415501  3.37586708]
 [50.34238566 15.81852808]
 [59.67438142  4.0748551 ]
 [44.01615077 -8.36780591]]"
28,17155,55.11682406,5.12589327,6.61,3.34,0.009,G5          ,0.7799999999999994,"[[34.68415501  3.37586708]
 [50.34238566 15.81852808]
 [59.67438142  4.0748551 ]
 [44.01615077 -8.36780591]]"
28,17519,56.26131923,2.62140091,6.65,12.34,0.007,F5          ,0.6999999999999993,"[[34.68415501  3.37586708]
 [50.34238566 15.81852808]
 [59.67438142  4.0748551 ]
 [44.01615077 -8.36780591]]"
28,17563,56.41846008,6.05002905,5.34,5.54,0.004,B3V         ,3.3200000000000003,"[[34.68415501  3.37586708]
 [50.34238566 15.81852808]
 [59.67438142  4.0748551 ]
 [44.01615077 -8.36780591]]"
28,17595,56.5390162,6.80365522,5.91,9.68,0.001,G9III       ,2.1799999999999997,"[[34.68415501  3.37586708]
 [50.34238566 15.81852808]
 [59.67438142  4.0748551 ]
 [44.01615077 -8.36780591]]"
28,Celestial_data for frame:,      ,Sun,"(15.254862877770176, -18.067627513394093)",moon,"(1.1503382495967447, 9.66608126864569)"
28,Diffused UV data in frame (Total_photons):,      ,1100A,36628752.3181885,1500A,30578683.16764483,2300A,19674972.7044285
29,12530,40.30779517,-0.69534847,5.72,46.24,0.007,F7IV        ,2.5600000000000005,"[[ 38.71640938  -1.70591821]
 [ 54.39261299  10.71409147]
 [ 63.70762025  -1.04306124]
 [ 48.03141664 -13.46307092]]"
29,12584,40.45138697,-3.21377678,6.07,4.49,0.0,G9III:      ,1.8599999999999994,"[[ 38.71640938  -1.70591821]
 [ 54.39261299  10.71409147]
 [ 63.70762025  -1.04306124]
 [ 48.03141664 -13.46307092]]"
29,12720,40.87043285,-2.53149459,6.48,6.87,0.002,K0          ,1.0399999999999991,"[[ 38.71640938  -1.70591821]
 [ 54.39261299  10.71409147]
 [ 63.70762025  -1.04306124]
 [ 48.03141664 -13.46307092]]"
29,13085,42.05494154,-3.61915487,6.85,6.3,0.006,A0          ,0.3000000000000007,"[[ 38.71640938  -1.70591821]
 [ 54.39261299  10.71409147]
 [ 63.70762025  -1.04306124]
 [ 48.03141664 -13.46307092]]"
29,13143,42.26084641,-4.22480082,6.91,2.98,0.02,K5          ,0.17999999999999972,"[[ 38.71640938  -1.70591821]
 [ 54.39261299  10.71409147]
 [ 63.70762025  -1.04306124]
 [ 48.03141664 -13.46307092]]"
29,13183,42.40783393,0.921035,6.82,7.98,0.015,K2V         ,0.35999999999999943,"[[ 38.71640938  -1.70591821]
 [ 54.39261299  10.71409147]
 [ 63.70762025  -1.04306124]
 [ 48.03141664 -13.46307092]]"
29,13482,43.40935478,1.96968305,6.74,8.56,0.015,G8V         ,0.5199999999999996,"[[ 38.71640938  -1.70591821]
 [ 54.39261299  10.71409147]
 [ 63.70762025  -1.04306124]
 [ 48.03141664 -13.46307092]]"
29,13567,43.69646008,-0.04831908,6.53,6.71,0.001,G8II        ,0.9399999999999995,"[[ 38.71640938  -1.70591821]
 [ 54.39261299  10.71409147]
 [ 63.70762025  -1.04306124]
 [ 48.03141664 -13.46307092]]"
29,13629,43.88148759,2.01829998,6.6,5.55,0.008,B8.5V       ,0.8000000000000007,"[[ 38.71640938  -1.70591821]
 [ 54.39261299  10.71409147]
 [ 63.70762025  -1.04306124]
 [ 48.03141664 -13.46307092]]"
29,13717,44.15602146,-3.71221461,5.16,17.28,0.005,A3Vn        ,3.6799999999999997,"[[ 38.71640938  -1.70591821]
 [ 54.39261299  10.71409147]
 [ 63.70762025  -1.04306124]
 [ 48.03141664 -13.46307092]]"
29,13765,44.29307336,0.44780479,6.63,13.21,0.007,A5Ib        ,0.7400000000000002,"[[ 38.71640938  -1.70591821]
 [ 54.39261299  10.71409147]
 [ 63.70762025  -1.04306124]
 [ 48.03141664 -13.46307092]]"
29,13874,44.67538999,-2.78272383,5.22,10.2,0.003,A2IV        ,3.5600000000000005,"[[ 38.71640938  -1.70591821]
 [ 54.39261299  10.71409147]
 [ 63.70762025  -1.04306124]
 [ 48.03141664 -13.46307092]]"
29,13944,44.9016217,-7.17984857,6.62,6.17,0.002,K0          ,0.7599999999999998,"[[ 38.71640938  -1.70591821]
 [ 54.39261299  10.71409147]
 [ 63.70762025  -1.04306124]
 [ 48.03141664 -13.46307092]]"
29,13951,44.92151015,-2.46490094,5.56,9.76,0.008,B9.5V       ,2.880000000000001,"[[ 38.71640938  -1.70591821]
 [ 54.39261299  10.71409147]
 [ 63.70762025  -1.04306124]
 [ 48.03141664 -13.46307092]]"
29,14040,45.2119809,-2.87864142,6.11,4.17,0.03,M2III       ,1.7799999999999994,"[[ 38.71640938  -1.70591821]
 [ 54.39261299  10.71409147]
 [ 63.70762025  -1.04306124]
 [ 48.03141664 -13.46307092]]"
29,14060,45.29152748,-7.66283629,5.75,10.71,0.018,K0II        ,2.5,"[[ 38.71640938  -1.70591821]
 [ 54.39261299  10.71409147]
 [ 63.70762025  -1.04306124]
 [ 48.03141664 -13.46307092]]"
29,14110,45.48372163,-9.96139327,5.84,11.55,0.023,G6III:      ,2.3200000000000003,"[[ 38.71640938  -1.70591821]
 [ 54.39261299  10.71409147]
 [ 63.70762025  -1.04306124]
 [ 48.03141664 -13.46307092]]"
29,14124,45.53845132,-6.49419402,6.2,30.81,0.003,G0IV-V      ,1.5999999999999996,"[[ 38.71640938  -1.70591821]
 [ 54.39261299  10.71409147]
 [ 63.70762025  -1.04306124]
 [ 48.03141664 -13.46307092]]"
29,14168,45.6760804,-7.68546315,5.32,12.65,0.019,K0II-III    ,3.3599999999999994,"[[ 38.71640938  -1.70591821]
 [ 54.39261299  10.71409147]
 [ 63.70762025  -1.04306124]
 [ 48.03141664 -13.46307092]]"
29,14293,46.06865515,-7.60089934,5.26,23.22,0.006,A8V         ,3.4800000000000004,"[[ 38.71640938  -1.70591821]
 [ 54.39261299  10.71409147]
 [ 63.70762025  -1.04306124]
 [ 48.03141664 -13.46307092]]"
29,14315,46.15854814,1.8636056,6.05,9.65,0.003,K0III       ,1.9000000000000004,"[[ 38.71640938  -1.70591821]
 [ 54.39261299  10.71409147]
 [ 63.70762025  -1.04306124]
 [ 48.03141664 -13.46307092]]"
29,14355,46.29691909,-8.27430166,6.3,7.67,0.002,K0          ,1.4000000000000004,"[[ 38.71640938  -1.70591821]
 [ 54.39261299  10.71409147]
 [ 63.70762025  -1.04306124]
 [ 48.03141664 -13.46307092]]"
29,14455,46.63899931,-10.25194445,6.69,5.44,0.014,G5          ,0.6199999999999992,"[[ 38.71640938  -1.70591821]
 [ 54.39261299  10.71409147]
 [ 63.70762025  -1.04306124]
 [ 48.03141664 -13.46307092]]"
29,14456,46.63953388,-6.08854227,5.23,6.1,0.008,M3III       ,3.539999999999999,"[[ 38.71640938  -1.70591821]
 [ 54.39261299  10.71409147]
 [ 63.70762025  -1.04306124]
 [ 48.03141664 -13.46307092]]"
29,14494,46.80345232,-1.80271215,6.95,1.73,0.015,G5          ,0.09999999999999964,"[[ 38.71640938  -1.70591821]
 [ 54.39261299  10.71409147]
 [ 63.70762025  -1.04306124]
 [ 48.03141664 -13.46307092]]"
29,14786,47.73095987,2.31591174,6.78,5.47,0.008,K0          ,0.4399999999999995,"[[ 38.71640938  -1.70591821]
 [ 54.39261299  10.71409147]
 [ 63.70762025  -1.04306124]
 [ 48.03141664 -13.46307092]]"
29,14819,47.82824506,-3.81155504,6.08,4.16,0.009,M1III       ,1.8399999999999999,"[[ 38.71640938  -1.70591821]
 [ 54.39261299  10.71409147]
 [ 63.70762025  -1.04306124]
 [ 48.03141664 -13.46307092]]"
29,14954,48.19301506,-1.19593294,5.07,44.69,0.005,F8V         ,3.8599999999999994,"[[ 38.71640938  -1.70591821]
 [ 54.39261299  10.71409147]
 [ 63.70762025  -1.04306124]
 [ 48.03141664 -13.46307092]]"
29,15173,48.88229967,-8.77006541,6.61,5.08,0.007,K0          ,0.7799999999999994,"[[ 38.71640938  -1.70591821]
 [ 54.39261299  10.71409147]
 [ 63.70762025  -1.04306124]
 [ 48.03141664 -13.46307092]]"
29,15197,48.95844499,-8.8198405,4.8,27.18,0.005,A5m         ,4.4,"[[ 38.71640938  -1.70591821]
 [ 54.39261299  10.71409147]
 [ 63.70762025  -1.04306124]
 [ 48.03141664 -13.46307092]]"
29,15203,49.00353799,-5.91869682,6.17,5.29,0.01,B9V         ,1.6600000000000001,"[[ 38.71640938  -1.70591821]
 [ 54.39261299  10.71409147]
 [ 63.70762025  -1.04306124]
 [ 48.03141664 -13.46307092]]"
29,15230,49.09046225,-5.73041469,6.3,3.09,0.005,K5          ,1.4000000000000004,"[[ 38.71640938  -1.70591821]
 [ 54.39261299  10.71409147]
 [ 63.70762025  -1.04306124]
 [ 48.03141664 -13.46307092]]"
